UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
C,2,2018,71,2947453,1374905,1572548,1181474,1320500,112274,151818,10473,11622,56332,72082,1809,1856,12543,14670,1192068,1332694,115200,155795,18189,20555,59849,76145,3259,3516,1269639,1444300,1085557,1203748,108290,146526,7877,8955,55574,70992,1549,1580,10792,12499,1094634,1214034,110523,149598,14655,16728,58682,74586,2815,3052,105266,128248,95917,116752,3984,5292,2596,2667,758,1090,260,276,1751,2171,97434,118660,4677,6197,3534,3827,1167,1559,444,464
C,2,2018,72,2358654,1091024,1267630,925269,1050152,95974,132258,8502,9714,49521,61757,1628,1756,10130,11993,933687,1060051,98400,135533,14510,16809,52584,65235,2904,3189,996931,1150639,839414,943439,92393,127466,6262,7290,48794,60836,1410,1509,8658,10099,846549,951692,94220,129936,11482,13381,51520,63878,2526,2780,94093,116991,85855,106713,3581,4792,2240,2424,727,921,218,247,1472,1894,87138,108359,4180,5597,3028,3428,1064,1357,378,409
C,2,2018,73,2331065,1070956,1260109,913225,1048742,91305,128362,8048,9366,47163,60150,1437,1647,9778,11842,921446,1058539,93617,131668,13870,16452,50017,63493,2683,3076,984312,1150443,834035,948513,88062,124062,6046,7093,46507,59273,1241,1414,8421,10088,841055,956788,89819,126595,11169,13272,49054,62213,2357,2693,86644,109666,79190,100229,3243,4300,2002,2273,656,877,196,233,1357,1754,80391,101751,3798,5073,2701,3180,963,1280,326,383
C,2,2018,74,2296739,1048899,1247840,903957,1052762,84606,120629,7342,8749,42763,53113,1314,1370,8917,11217,911490,1062114,86559,123673,12842,15563,45274,56145,2445,2703,970661,1145781,832364,959361,81631,116662,5588,6731,42163,52325,1153,1189,7762,9513,838909,967227,83138,118975,10471,12668,44394,54973,2158,2373,78238,102059,71593,93401,2975,3967,1754,2018,600,788,161,181,1155,1704,72581,94887,3421,4698,2371,2895,880,1172,287,330
C,2,2018,75,2214583,1005601,1208982,868416,1021905,79443,115448,6842,8124,41424,51796,1133,1344,8343,10365,875427,1030534,81404,118247,12012,14514,43716,54574,2104,2502,933434,1111584,802323,932862,76644,111522,5321,6181,40897,51054,986,1136,7263,8829,808411,940169,78162,113644,9937,11787,42930,53489,1838,2166,72167,97398,66093,89043,2799,3926,1521,1943,527,742,147,208,1080,1536,67016,90365,3242,4603,2075,2727,786,1085,266,336
C,2,2018,76,1913542,860303,1053239,740049,886257,68957,102664,6075,7117,36866,46812,1027,1159,7329,9230,746171,893936,70650,105139,10521,12744,39000,49348,1906,2196,795821,967375,680992,807396,66515,99423,4682,5499,36386,46155,897,972,6349,7930,686272,813950,67814,101335,8623,10449,38280,48383,1678,1901,64482,85864,59057,78861,2442,3241,1393,1618,480,657,130,187,980,1300,59899,79986,2836,3804,1898,2295,720,965,228,295
C,2,2018,77,1759514,782274,977240,669757,819396,63487,96816,5531,6708,35783,44844,969,1099,6747,8377,675408,826346,64995,99081,9590,11724,37834,47232,1794,2082,721100,893955,613631,742948,61189,93553,4240,5194,35335,44214,850,920,5855,7126,618521,748809,62342,95282,7821,9558,37159,46314,1583,1786,61174,83285,56126,76448,2298,3263,1291,1514,448,630,119,179,892,1251,56887,77537,2653,3799,1769,2166,675,918,211,296
C,2,2018,78,1630668,721373,909295,617594,761670,58671,90697,4916,6141,33153,41663,872,1109,6167,8015,622799,768330,60073,92869,8527,10920,35033,43913,1619,2072,664650,831475,565598,690277,56488,87643,3761,4733,32716,41073,750,916,5337,6833,570075,695929,57556,89280,6941,8911,34406,43051,1420,1758,56723,77820,51996,71393,2183,3054,1155,1408,437,590,122,193,830,1182,52724,72401,2517,3589,1586,2009,627,862,199,314
C,2,2018,79,1540660,676196,864464,582891,730345,52559,82770,4484,5673,30029,37630,743,957,5490,7089,587529,736262,53811,84649,7807,9898,31654,39651,1365,1788,624504,791770,535363,663587,50641,79909,3462,4362,29660,37108,630,796,4748,6008,539348,668570,51590,81327,6387,8034,31107,38871,1193,1509,51692,72694,47528,66758,1918,2861,1022,1311,369,522,113,161,742,1081,48181,67692,2221,3322,1420,1864,547,780,172,279
C,2,2018,80,1420430,616057,804373,530461,678047,48035,77810,3998,5203,27797,35895,707,921,5059,6497,534759,683463,49228,79592,6991,8968,29320,37753,1279,1707,568519,736895,486699,616090,46319,75145,3064,4010,27461,35392,597,759,4379,5499,490406,620635,47223,76494,5709,7290,28820,37017,1098,1448,47538,67478,43762,61957,1716,2665,934,1193,336,503,110,162,680,998,44353,62828,2005,3098,1282,1678,500,736,181,259
C,2,2018,81,1300760,555629,745131,479602,630006,42405,71066,3493,4664,25034,32686,615,779,4480,5930,483402,634936,43410,72686,6075,8119,26457,34401,1141,1471,512032,682126,439362,571914,40761,68667,2716,3567,24746,32231,534,666,3913,5081,442663,576109,41520,69917,5015,6586,26036,33755,1010,1279,43597,63005,40240,58092,1644,2399,777,1097,288,455,81,113,567,849,40739,58827,1890,2769,1060,1533,421,646,131,192
C,2,2018,82,1217829,512142,705687,442283,595836,39658,68218,3156,4401,22482,30854,556,724,4007,5654,445634,600533,40577,69731,5465,7687,23730,32492,1072,1367,471864,646467,405103,541290,38150,65966,2434,3360,22218,30422,486,600,3473,4829,408000,545272,38844,67133,4479,6230,23334,31859,940,1170,40278,59220,37180,54546,1508,2252,722,1041,264,432,70,124,534,825,37634,55261,1733,2598,986,1457,396,633,132,197
C,2,2018,83,1122911,464940,657971,402866,558292,35208,62477,2779,3953,19982,27449,499,635,3606,5165,405956,562585,35999,63858,4833,6971,21110,28993,947,1234,428830,603608,369384,508129,33964,60451,2137,2992,19732,27050,433,537,3180,4449,372101,511809,34589,61521,3985,5641,20735,28419,842,1063,36110,54363,33482,50163,1244,2026,642,961,250,399,66,98,426,716,33855,50776,1410,2337,848,1330,375,574,105,171
C,2,2018,84,987858,401824,586034,348628,496659,29841,55434,2353,3367,17443,25395,462,572,3097,4607,351267,500506,30524,56644,4109,6015,18452,26768,837,1135,370823,537831,319914,452122,28771,53629,1800,2564,17232,25046,395,500,2711,3970,322220,455419,29296,54562,3363,4903,18145,26271,731,995,31001,48203,28714,44537,1070,1805,553,803,211,349,67,72,386,637,29047,45087,1228,2082,746,1112,307,497,106,140
C,2,2018,85,942574,374712,567862,325835,482785,27626,53015,2138,3254,15921,24029,400,525,2792,4254,328195,486345,28262,54170,3675,5704,16847,25249,752,1053,346527,522692,299692,441032,26644,51316,1632,2507,15724,23709,357,453,2478,3675,301780,444088,27151,52236,3012,4683,16565,24776,677,920,28185,45170,26143,41753,982,1699,506,747,197,320,43,72,314,579,26415,42257,1111,1934,663,1021,282,473,75,133
C,2,2018,86,848818,331886,516932,292538,445513,21690,43800,1728,2727,13254,20659,335,438,2341,3795,294550,448697,22230,44804,3019,4931,14020,21739,632,894,306689,476843,269001,408308,20951,42421,1307,2067,13102,20405,286,383,2042,3259,270746,411021,21380,43199,2441,3994,13795,21370,543,783,25197,40089,23537,37205,739,1379,421,660,152,254,49,55,299,536,23804,37676,850,1605,578,937,225,369,89,111
C,2,2018,87,797858,303628,494230,266869,425401,20088,41705,1583,2576,12550,20529,322,434,2216,3585,268748,428416,20577,42675,2816,4607,13291,21591,600,852,280266,455368,245132,389315,19326,40391,1179,1927,12417,20290,286,364,1926,3081,246768,391889,19704,41134,2258,3712,13075,21227,534,740,23362,38862,21737,36086,762,1314,404,649,133,239,36,70,290,504,21980,36527,873,1541,558,895,216,364,66,112
C,2,2018,88,699473,259283,440190,228101,379242,17106,37638,1386,2172,10563,17697,275,389,1852,3052,229685,381773,17534,38487,2435,3917,11137,18569,513,758,239306,406691,209495,348087,16471,36496,1046,1662,10451,17471,241,337,1602,2638,210862,350269,16800,37159,1969,3204,10956,18241,446,660,19977,33499,18606,31155,635,1142,340,510,112,226,34,52,250,414,18823,31504,734,1328,466,713,181,328,67,98
C,2,2018,89,613956,221633,392323,195894,339490,14008,32494,1125,1839,8831,15366,201,340,1574,2794,197212,341824,14369,33274,2022,3445,9333,16152,394,683,205073,363542,180426,312826,13491,31450,847,1382,8741,15184,179,287,1389,2413,181581,314819,13783,32069,1655,2809,9194,15882,351,595,16560,28781,15468,26664,517,1044,278,457,90,182,22,53,185,381,15631,27005,586,1205,367,636,139,270,43,88
C,2,2018,90,540468,188977,351491,166960,305064,11861,28719,912,1643,7739,13384,162,269,1343,2412,168103,307082,12149,29340,1660,3071,8175,14049,335,580,175480,326998,154323,282331,11475,27853,689,1242,7663,13227,140,228,1190,2117,155334,284093,11707,28345,1355,2524,8061,13818,298,502,13497,24493,12637,22733,386,866,223,401,76,157,22,41,153,295,12769,22989,442,995,305,547,114,231,37,78
C,2,2018,91,455130,154415,300715,136402,261409,9690,24160,740,1409,6352,11462,125,239,1106,2036,137344,263136,9947,24735,1368,2559,6696,12020,260,476,143383,280127,126100,242342,9338,23403,580,1071,6288,11323,108,210,969,1778,126924,243836,9538,23866,1139,2098,6593,11824,226,424,11032,20588,10302,19067,352,757,160,338,64,139,17,29,137,258,10420,19300,409,869,229,461,103,196,34,52
C,2,2018,92,382542,124685,257857,109824,224016,7866,20744,594,1115,5416,9999,91,196,894,1787,110582,225501,8091,21261,1087,2144,5693,10482,203,404,115890,240728,101614,208129,7610,20125,441,851,5365,9883,78,170,782,1570,102275,209432,7787,20547,876,1775,5614,10305,176,352,8795,17129,8210,15887,256,619,153,264,51,116,13,26,112,217,8307,16069,304,714,211,369,79,177,27,52
C,2,2018,93,320006,100697,219309,88685,191274,6230,17102,475,991,4526,8283,82,183,699,1476,89276,192509,6402,17544,863,1850,4758,8670,169,349,93827,205411,82265,178365,6026,16608,359,763,4485,8194,73,160,619,1321,82787,179466,6164,16983,712,1546,4690,8543,150,310,6870,13898,6420,12909,204,494,116,228,41,89,9,23,80,155,6489,13043,238,561,151,304,68,127,19,39
C,2,2018,94,250998,77011,173987,67598,151853,4745,13398,363,709,3654,6746,63,136,588,1145,68093,152805,4899,13741,682,1383,3846,7039,131,263,71479,163374,62425,142002,4576,13011,278,547,3620,6675,54,119,526,1020,62868,142847,4704,13298,566,1158,3797,6939,113,236,5532,10613,5173,9851,169,387,85,162,34,71,9,17,62,125,5225,9958,195,443,116,225,49,100,18,27
C,2,2018,95,194936,57512,137424,50093,119491,3693,10933,273,556,2983,5425,43,109,427,910,50465,120236,3797,11200,500,1070,3130,5674,99,229,53584,129164,46438,111789,3570,10642,212,443,2955,5374,36,96,373,820,46762,112454,3649,10874,409,911,3086,5600,84,206,3928,8260,3655,7702,123,291,61,113,28,51,7,13,54,90,3703,7782,148,326,91,159,44,74,15,23
C,2,2018,96,154627,44133,110494,38766,96830,2564,8392,194,449,2234,4004,41,89,334,730,39048,97435,2660,8625,383,865,2335,4193,82,179,41407,104268,36200,91041,2498,8180,156,359,2219,3968,35,78,299,642,36450,91572,2579,8377,325,733,2314,4132,70,155,2726,6226,2566,5789,66,212,38,90,15,36,6,11,35,88,2598,5863,81,248,58,132,21,61,12,24
C,2,2018,97,109423,29768,79655,25812,68951,1864,6332,134,326,1683,3429,26,64,249,553,26022,69400,1933,6512,267,643,1763,3573,58,136,27866,75129,24057,64740,1802,6183,100,258,1668,3402,21,57,218,489,24242,65136,1857,6336,216,539,1740,3530,48,121,1902,4526,1755,4211,62,149,34,68,15,27,5,7,31,64,1780,4264,76,176,51,104,23,43,10,15
C,2,2018,98,75071,19726,55345,16853,47470,1380,4816,95,221,1217,2427,22,43,159,368,16978,47766,1428,4941,183,432,1267,2522,45,92,18485,52333,15697,44678,1342,4701,74,179,1210,2410,19,39,143,326,15809,44938,1384,4810,155,371,1255,2493,38,78,1241,3012,1156,2792,38,115,21,42,7,17,3,4,16,42,1169,2828,44,131,28,61,12,29,7,14
C,2,2018,99,52328,13034,39294,11169,33939,854,3200,69,155,822,1696,15,28,105,276,11257,34168,885,3294,123,305,856,1763,30,65,12264,37286,10466,32102,827,3109,52,131,818,1684,13,25,88,235,10539,32297,851,3186,97,262,848,1740,24,58,770,2008,703,1837,27,91,17,24,4,12,2,3,17,41,718,1871,34,108,26,43,8,23,6,7
C,2,2018,100,91071,20274,70797,16651,59164,1525,6781,128,326,1740,3898,31,78,199,550,16810,59599,1591,6998,229,621,1805,4039,64,155,19039,67200,15524,55866,1482,6638,104,279,1728,3866,28,70,173,481,15663,56243,1537,6817,192,544,1783,3989,56,139,1235,3597,1127,3298,43,143,24,47,12,32,3,8,26,69,1147,3356,54,181,37,77,22,50,8,16
C,3,2018,999,325086782,159692552,165394230,122866060,125661722,20798527,22730567,2091580,2068756,9137357,10026760,400121,395039,4398907,4511386,126783079,129655979,22767479,24792073,3402720,3455135,10773727,11668076,787957,791116,129971119,136145422,96815156,100067965,19364488,21242494,1174966,1219710,8833368,9721220,288163,290007,3494978,3604026,99925891,103255933,20915608,22876064,2106352,2227171,10219540,11111147,591704,601863,29721433,29248808,26050904,25593757,1434039,1488073,916614,849046,303989,305540,111958,105032,903929,907360,26857188,26400046,1851871,1916009,1296368,1227964,554187,556929,196253,189253
C,3,2018,0,3841561,1964356,1877205,1369921,1306510,307271,298715,36561,34560,116889,109670,7236,6821,126478,120929,1486218,1417715,376850,365711,60290,57325,163832,154096,15957,15043,1460381,1392124,956596,908436,273476,265948,15051,14376,109246,102326,4565,4234,101447,96804,1050372,997928,330108,320418,30364,29044,148383,139266,10983,10255,503975,485081,413325,398074,33795,32767,21510,20184,7643,7344,2671,2587,25031,24125,435846,419787,46742,45293,29926,28281,15449,14830,4974,4788
C,3,2018,1,3935224,2011901,1923323,1411125,1344730,306344,299217,35672,34727,123701,115761,7382,6990,127677,121898,1528456,1456837,375656,365990,59891,57948,171755,160960,16349,15384,1497043,1427664,985412,935227,272598,266654,15869,15267,116057,108468,4720,4387,102387,97661,1079972,1025524,328864,320923,31600,30296,156211,146127,11362,10563,514858,495659,425713,409503,33746,32563,19803,19460,7644,7293,2662,2603,25290,24237,448484,431313,46792,45067,28291,27652,15544,14833,4987,4821
C,3,2018,2,4004057,2047312,1956745,1447089,1377547,309090,301667,35188,33820,120942,114100,7223,6926,127780,122685,1564615,1490394,378292,368770,59774,57353,168758,159485,16161,15403,1523528,1453844,1010977,959141,275946,269562,16285,15550,113304,106881,4537,4349,102479,98361,1105724,1050083,332206,324140,32290,30856,153205,144717,11137,10601,523784,502901,436112,418406,33144,32105,18903,18270,7638,7219,2686,2577,25301,24324,458891,440311,46086,44630,27484,26497,15553,14768,5024,4802
C,3,2018,3,4034660,2062615,1972045,1454705,1385701,312498,304693,35262,34197,125265,118238,7135,6938,127750,122278,1572174,1498113,381481,371292,59900,57814,173203,163615,16134,15446,1542110,1470102,1021232,968024,278953,272282,16582,16001,118012,111203,4595,4426,102736,98166,1116179,1058724,335064,326460,32728,31417,158195,149137,11299,10759,520505,501943,433473,417677,33545,32411,18680,18196,7253,7035,2540,2512,25014,24112,455995,439389,46417,44832,27172,26397,15008,14478,4835,4687
C,3,2018,4,3999731,2046114,1953617,1446432,1375992,311874,303184,35508,34107,120025,113540,6780,6485,125495,120309,1561796,1486548,379409,368942,59998,57501,167079,157896,15748,14902,1530199,1458378,1016300,963438,278652,271142,16945,16204,113126,106943,4401,4173,100775,96478,1109431,1052543,333547,324631,33024,31508,152458,143928,11003,10350,515915,495239,430132,412554,33222,32042,18563,17903,6899,6597,2379,2312,24720,23831,452365,434005,45862,44311,26974,25993,14621,13968,4745,4552
C,3,2018,5,4018240,2052971,1965269,1449970,1383897,311149,302889,35205,34074,125010,118243,6945,6670,124692,119496,1564454,1493602,377688,367390,59615,57553,172311,162906,16016,15234,1536141,1466241,1017701,966884,278632,271427,17013,16333,118208,111538,4544,4293,100043,95766,1110003,1055240,332580,323761,33008,31706,157841,148849,11250,10590,516830,499028,432269,417013,32517,31462,18192,17741,6802,6705,2401,2377,24649,23730,454451,438362,45108,43629,26607,25847,14470,14057,4766,4644
C,3,2018,6,4032225,2061716,1970509,1465305,1396288,312492,303445,36053,34595,117835,112119,6621,6377,123410,117685,1578644,1504357,378708,366891,60639,58060,163975,155869,15504,14810,1537065,1465572,1025564,972949,280181,272356,17236,16455,111156,105693,4244,4072,98684,94047,1116652,1059758,333785,323724,33316,31766,149639,142151,10769,10235,524651,504937,439741,423339,32311,31089,18817,18140,6679,6426,2377,2305,24726,23638,461992,444599,44923,43167,27323,26294,14336,13718,4735,4575
C,3,2018,7,4080932,2085460,1995472,1490915,1422467,315011,305800,33867,33062,115518,110190,6511,6156,123638,117797,1604568,1530654,381136,369278,58747,57046,161562,153556,15444,14535,1548784,1477322,1034821,982492,284781,276112,17300,16788,109097,104126,4263,4046,98522,93758,1125810,1068985,338174,327311,33501,32420,147433,140229,10811,10187,536676,518150,456094,439975,30230,29688,16567,16274,6421,6064,2248,2110,25116,24039,478758,461669,42962,41967,25246,24626,14129,13327,4633,4348
C,3,2018,8,4043040,2062649,1980391,1482244,1416226,310569,302615,33043,32111,110796,106971,6195,6036,119802,116432,1592509,1523183,374890,365787,57348,55903,154851,149271,14684,14268,1528448,1464710,1026011,976028,281105,274060,17389,16981,104703,101091,4152,4011,95088,92539,1113961,1061418,332986,324938,33093,32473,141205,136313,10380,10035,534201,515681,456233,440198,29464,28555,15654,15130,6093,5880,2043,2025,24714,23893,478548,461765,41904,40849,24255,23430,13646,12958,4304,4233
C,3,2018,9,4096541,2090426,2006115,1506146,1438961,317142,309116,33286,32099,110306,106379,6299,6184,117247,113376,1613745,1543144,380252,370714,57309,54930,152981,147300,14696,14246,1552648,1488901,1045319,996176,287813,280615,17550,17076,104244,100617,4268,4180,93454,90237,1131411,1079513,338981,330625,33169,31758,139872,134684,10479,10062,537778,517214,460827,442785,29329,28501,15736,15023,6062,5762,2031,2004,23793,23139,482334,463631,41271,40089,24140,23172,13109,12616,4217,4184
C,3,2018,10,4189379,2138730,2050649,1545560,1474775,322508,314635,34290,33294,113677,109093,6367,6203,116328,112649,1652226,1578017,384754,375990,58295,56559,156177,149471,14870,14220,1587445,1521307,1071825,1020383,293007,286102,17906,17744,107716,103433,4296,4122,92695,89523,1157209,1102731,343542,335795,33490,32759,143119,136996,10568,10013,551285,529342,473735,454392,29501,28533,16384,15550,5961,5660,2071,2081,23633,23126,495017,475286,41212,40195,24805,23800,13058,12475,4302,4207
C,3,2018,11,4202197,2146385,2055812,1558270,1487105,322626,312881,34918,33246,111322,107164,6260,6140,112989,109276,1661906,1587225,382623,371662,58472,56178,152884,146461,14572,14030,1596790,1527319,1085290,1032468,293570,284647,18211,17647,105318,101549,4260,4095,90141,86913,1168326,1112411,342297,332465,33577,32488,139959,134264,10366,9878,549595,528493,472980,454637,29056,28234,16707,15599,6004,5615,2000,2045,22848,22363,493580,474814,40326,39197,24895,23690,12925,12197,4206,4152
C,3,2018,12,4154243,2122513,2031730,1551908,1475789,312878,305670,33952,32834,110115,107624,6163,6123,107497,103690,1650345,1570687,369406,360712,56959,54843,149647,145571,13976,13541,1586822,1518090,1089215,1031993,285252,278945,17934,17631,104458,102362,4150,4175,85813,82984,1168084,1108183,331305,323908,32920,31953,137572,134180,9939,9685,535691,513640,462693,443796,27626,26725,16018,15203,5657,5262,2013,1948,21684,20706,482261,462504,38101,36804,24039,22890,12075,11391,4037,3856
