UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,10,2018,71,3282344,1532566,1749778,1318828,1473328,125757,168732,11621,12655,60424,76818,1959,2048,13977,16197,1330569,1486834,129062,173241,20383,22730,64281,81113,3534,3785,1418773,1612276,1215190,1348024,121519,163200,8731,9738,59533,75662,1674,1751,12126,13901,1225328,1359515,124087,166719,16467,18579,62954,79472,3076,3303,113793,137502,103638,125304,4238,5532,2890,2917,891,1156,285,297,1851,2296,105241,127319,4975,6522,3916,4151,1327,1641,458,482
P,10,2018,72,2550795,1182490,1368305,1008861,1139388,98941,136617,9137,10376,52703,66987,1753,1769,11095,13168,1018202,1150261,101561,140203,15797,18173,55937,70815,3097,3328,1084866,1246980,919956,1028967,95166,131494,6742,7881,51962,65984,1527,1521,9513,11133,927924,1038060,97140,134234,12578,14608,54836,69354,2701,2914,97624,121325,88905,110421,3775,5123,2395,2495,741,1003,226,248,1582,2035,90278,112201,4421,5969,3219,3565,1101,1461,396,414
P,10,2018,73,2327669,1070958,1256711,910059,1042703,92781,129558,8226,9638,48520,61300,1551,1684,9821,11828,918265,1052485,95135,132791,14031,16680,51458,64683,2807,3080,979893,1142977,826925,938879,89401,124964,6103,7285,47798,60403,1324,1443,8342,10003,833833,947074,91150,127407,11119,13362,50393,63381,2427,2665,91065,113734,83134,103824,3380,4594,2123,2353,722,897,227,241,1479,1825,84432,105411,3985,5384,2912,3318,1065,1302,380,415
P,10,2018,74,2256407,1030703,1225704,881098,1024054,85712,122059,7656,8871,45579,57699,1350,1561,9308,11460,888909,1033536,87870,125279,13255,15742,48302,60905,2509,2943,949290,1120267,806717,927702,82556,117931,5775,6737,44999,56822,1178,1335,8065,9740,813440,935686,84214,120404,10730,12735,47438,59630,2212,2576,81413,105437,74381,96352,3156,4128,1881,2134,580,877,172,226,1243,1720,75469,97850,3656,4875,2525,3007,864,1275,297,367
P,10,2018,75,2301034,1045077,1255957,905222,1064751,81446,118793,7081,8547,41424,51467,1257,1344,8647,11055,912557,1073977,83394,121766,12428,15289,43773,54442,2343,2636,969445,1155274,835953,972760,78581,114776,5452,6501,40838,50713,1105,1156,7516,9368,842318,980532,80073,116997,10214,12384,42907,53301,2068,2310,75632,100683,69269,91991,2865,4017,1629,2046,586,754,152,188,1131,1687,70239,93445,3321,4769,2214,2905,866,1141,275,326
P,10,2018,76,2024866,912839,1112027,785093,935680,72832,107470,6359,7624,39611,50358,1067,1275,7877,9620,791670,943678,74648,110089,11219,13501,41844,52976,1992,2346,845058,1020506,723046,851785,70223,103923,4899,5826,39123,49662,920,1073,6847,8237,728744,858578,71627,105926,9203,10991,41116,51981,1736,2030,67781,91521,62047,83895,2609,3547,1460,1798,488,696,147,202,1030,1383,62926,85100,3021,4163,2016,2510,728,995,256,316
P,10,2018,77,1815189,809498,1005691,695648,845298,64485,98380,5778,6822,35677,45239,979,1106,6931,8846,701485,852667,66028,100742,10006,12240,37708,47682,1804,2085,747753,922142,639061,768613,62143,95171,4467,5289,35233,44591,863,929,5986,7549,644085,774861,63308,96986,8214,10026,37023,46717,1591,1797,61745,83549,56587,76685,2342,3209,1311,1533,444,648,116,177,945,1297,57400,77806,2720,3756,1792,2214,685,965,213,288
P,10,2018,78,1682881,743093,939788,634954,786140,60700,94071,5264,6472,34758,43881,959,1102,6458,8122,640338,792911,62182,96292,9108,11320,36746,46129,1739,2075,684215,858789,580952,711836,58494,90883,4012,4986,34294,43278,843,905,5620,6901,585622,717531,59634,92571,7403,9200,36081,45268,1542,1764,58878,80999,54002,74304,2206,3188,1252,1486,464,603,116,197,838,1221,54716,75380,2548,3721,1705,2120,665,861,197,311
P,10,2018,79,1550602,681702,868900,585215,730474,54188,84918,4580,5754,31309,39210,746,1030,5664,7514,590012,736710,55500,86907,7922,10238,32989,41357,1431,1946,628124,794529,536066,662176,52116,81995,3495,4414,30934,38661,630,880,4883,6403,540169,667482,53107,83478,6430,8326,32437,40542,1253,1668,53578,74371,49149,68298,2072,2923,1085,1340,375,549,116,150,781,1111,49843,69228,2393,3429,1492,1912,552,815,178,278
P,10,2018,80,1462719,635847,826872,547929,698190,48865,78822,4207,5506,28795,36664,775,948,5276,6742,552379,703821,50062,80636,7347,9463,30399,38612,1383,1731,586789,756940,502833,633981,47061,76057,3248,4264,28414,36165,663,772,4570,5701,506667,638715,47970,77427,6028,7707,29848,37858,1199,1452,49058,69932,45096,64209,1804,2765,959,1242,381,499,112,176,706,1041,45712,65106,2092,3209,1319,1756,551,754,184,279
P,10,2018,81,1330751,570294,760457,491392,641339,43837,72820,3657,4895,26062,34260,650,854,4696,6289,495406,646572,44914,74535,6442,8533,27489,36075,1177,1630,525396,695562,450008,581709,42185,70300,2808,3731,25759,33745,553,709,4083,5368,453483,586137,43002,71621,5284,6914,27037,35344,1022,1396,44898,64895,41384,59630,1652,2520,849,1164,303,515,97,145,613,921,41923,60435,1912,2914,1158,1619,452,731,155,234
P,10,2018,82,1228418,518844,709574,447184,599009,40038,68541,3282,4427,23551,31225,570,740,4219,5632,450740,603694,40988,70101,5716,7733,24878,32822,1080,1376,477667,649559,409214,543717,38456,66220,2546,3388,23281,30805,491,634,3679,4795,412304,547667,39177,67411,4705,6256,24479,32222,944,1205,41177,60015,37970,55292,1582,2321,736,1039,270,420,79,106,540,837,38436,56027,1811,2690,1011,1477,399,600,136,171
P,10,2018,83,1150105,477119,672986,412577,568939,36353,64546,2959,4188,20973,29224,503,673,3754,5416,415730,573421,37199,65962,5117,7343,22141,30827,999,1297,439119,615900,377448,516329,34987,62374,2273,3193,20708,28807,444,553,3259,4644,380179,520151,35632,63465,4190,5970,21742,30213,890,1098,38000,57086,35129,52610,1366,2172,686,995,265,417,59,120,495,772,35551,53270,1567,2497,927,1373,399,614,109,199
P,10,2018,84,1020933,417465,603468,361372,511238,31467,57487,2494,3613,18332,25811,491,611,3309,4708,364222,515195,32198,58745,4354,6336,19389,27221,881,1154,384515,553069,330834,464703,30340,55621,1910,2733,18106,25431,422,527,2903,4054,333328,468094,30905,56591,3582,5124,19046,26680,773,1005,32950,50399,30538,46535,1127,1866,584,880,226,380,69,84,406,654,30894,47101,1293,2154,772,1212,343,541,108,149
P,10,2018,85,922379,368769,553610,320006,469426,27060,51848,2190,3234,16298,24239,424,540,2791,4323,322360,473025,27674,52977,3760,5738,17224,25501,762,1084,340441,508516,293750,427734,26057,50155,1689,2493,16115,23927,369,468,2461,3739,295817,430830,26533,51032,3087,4709,16966,25057,677,956,28328,45094,26256,41692,1003,1693,501,741,183,312,55,72,330,584,26543,42195,1141,1945,673,1029,258,444,85,128
P,10,2018,86,861407,336882,524525,293643,447259,23983,47501,1878,2939,14481,22295,377,488,2520,4043,295792,450643,24573,48590,3274,5276,15296,23450,702,983,311042,482268,269610,408147,23140,45967,1429,2240,14292,22003,326,427,2245,3484,271518,411044,23621,46840,2681,4298,15039,23017,619,856,25840,42257,24033,39112,843,1534,449,699,189,292,51,61,275,559,24274,39599,952,1750,593,978,257,433,83,127
P,10,2018,87,775853,297988,477865,262065,411450,19567,40546,1588,2550,12259,19483,312,400,2197,3436,263943,414331,20058,41490,2782,4533,13017,20478,586,793,274826,440299,240475,376628,18859,39239,1178,1903,12128,19239,275,342,1911,2948,242105,379080,19243,39969,2225,3649,12802,20109,515,691,23162,37566,21590,34822,708,1307,410,647,131,244,37,58,286,488,21838,35251,815,1521,557,884,215,369,71,102
P,10,2018,88,721981,269628,452353,236615,388514,18038,38662,1434,2325,11340,19163,289,405,1912,3284,238244,391269,18465,39527,2520,4202,11935,20117,540,807,248527,416606,216920,355254,17368,37470,1089,1757,11225,18946,258,346,1667,2833,218340,357613,17701,38134,2042,3418,11761,19795,483,701,21101,35747,19695,33260,670,1192,345,568,115,217,31,59,245,451,19904,33656,764,1393,478,784,174,322,57,106
P,10,2018,89,615611,223432,392179,196729,338165,14285,33046,1191,1907,9323,15904,241,366,1663,2791,198142,340474,14668,33838,2145,3496,9843,16698,444,710,206085,362316,180615,310385,13714,32022,893,1453,9215,15714,213,317,1435,2425,181829,312381,14008,32649,1736,2859,9669,16425,387,624,17347,29863,16114,27780,571,1024,298,454,108,190,28,49,228,366,16313,28093,660,1189,409,637,174,273,57,86
P,10,2018,90,539468,190237,349231,167839,301887,11951,28905,997,1679,7889,13944,163,288,1398,2528,169018,303996,12256,29599,1801,3133,8336,14663,341,608,175869,323575,154413,278151,11503,27965,747,1266,7823,13778,141,245,1242,2170,155457,279940,11752,28508,1472,2550,8233,14411,299,529,14368,25656,13426,23736,448,940,250,413,66,166,22,43,156,358,13561,24056,504,1091,329,583,103,252,42,79
P,10,2018,91,464087,158956,305131,140068,264379,9977,24892,752,1453,6862,12041,146,236,1151,2130,141039,266163,10242,25459,1387,2721,7235,12625,289,489,147468,283692,129292,244500,9657,24106,585,1103,6794,11906,127,203,1013,1874,130145,246061,9872,24562,1149,2244,7128,12426,254,424,11488,21439,10776,19879,320,786,167,350,68,135,19,33,138,256,10894,20102,370,897,238,477,107,199,35,65
P,10,2018,92,388011,128357,259654,113049,225261,8120,21012,644,1204,5478,10178,106,225,960,1774,113863,226762,8357,21517,1175,2221,5776,10650,227,430,119071,241896,104379,208806,7838,20376,494,918,5427,10053,92,194,841,1549,105086,210111,8023,20780,969,1823,5695,10476,199,379,9286,17758,8670,16455,282,636,150,286,51,125,14,31,119,225,8777,16651,334,737,206,398,81,174,28,51
P,10,2018,93,320550,101738,218812,89396,189648,6355,17558,507,982,4680,8848,82,194,718,1582,90007,190969,6521,18028,902,1866,4915,9279,174,383,94517,204202,82667,176097,6139,17034,376,739,4638,8754,70,173,627,1405,83204,177266,6268,17427,723,1539,4845,9138,149,341,7221,14610,6729,13551,216,524,131,243,42,94,12,21,91,177,6803,13703,253,601,179,327,70,141,25,42
P,10,2018,94,259778,79801,179977,69737,156423,5071,14227,388,819,3931,7169,63,142,611,1197,70257,157415,5227,14580,728,1530,4133,7482,128,273,74150,168429,64468,145689,4897,13815,298,642,3889,7091,57,123,541,1069,64928,146571,5020,14114,605,1286,4072,7372,112,243,5651,11548,5269,10734,174,412,90,177,42,78,6,19,70,128,5329,10844,207,466,123,244,61,110,16,30
P,10,2018,95,201926,60385,141541,52718,123066,3741,11091,304,596,3068,5694,59,108,495,986,53139,123888,3865,11396,575,1170,3222,5945,124,228,56074,132881,48673,115030,3623,10775,237,463,3043,5643,51,93,447,877,49057,115755,3725,11030,485,985,3186,5866,107,199,4311,8660,4045,8036,118,316,67,133,25,51,8,15,48,109,4082,8133,140,366,90,185,36,79,17,29
P,10,2018,96,156126,45180,110946,39267,96459,2842,8701,218,467,2487,4490,36,103,330,726,39550,97054,2924,8913,402,884,2596,4677,81,191,42136,104387,36431,90334,2745,8484,172,377,2469,4449,31,93,288,650,36678,90864,2807,8666,332,756,2566,4617,68,171,3044,6559,2836,6125,97,217,46,90,18,41,5,10,42,76,2872,6190,117,247,70,128,30,60,13,20
P,10,2018,97,114349,31626,82723,27533,71716,1902,6570,144,338,1770,3435,29,67,248,597,27735,72201,1985,6761,278,683,1847,3595,61,148,29555,77900,25599,67238,1846,6403,108,271,1759,3402,22,61,221,525,25778,67664,1920,6567,229,577,1829,3542,50,132,2071,4823,1934,4478,56,167,36,67,11,33,7,6,27,72,1957,4537,65,194,49,106,18,53,11,16
P,10,2018,98,87550,23554,63996,20269,55151,1552,5294,109,262,1392,2796,24,55,208,438,20442,55507,1602,5439,222,507,1461,2912,55,110,22092,60378,18918,51794,1507,5167,88,208,1379,2775,19,47,181,387,19069,52106,1544,5288,187,428,1440,2877,45,94,1462,3618,1351,3357,45,127,21,54,13,21,5,8,27,51,1373,3401,58,151,35,79,21,35,10,16
P,10,2018,99,48852,12250,36602,10334,31195,833,3134,73,162,879,1792,18,29,113,290,10424,31432,870,3238,135,320,912,1864,34,70,11481,34602,9629,29360,809,3043,54,138,874,1782,16,27,99,252,9708,29564,841,3132,106,279,903,1844,28,63,769,2000,705,1835,24,91,19,24,5,10,2,2,14,38,716,1868,29,106,29,41,9,20,6,7
P,10,2018,100,97539,22275,75264,18324,62795,1631,7144,140,354,1920,4293,34,85,226,593,18505,63271,1702,7368,256,677,1995,4441,72,168,20919,71384,17089,59247,1580,6985,114,300,1910,4259,32,77,194,516,17246,59660,1637,7170,212,586,1973,4385,63,150,1356,3880,1235,3548,51,159,26,54,10,34,2,8,32,77,1259,3611,65,198,44,91,22,56,9,18
P,11,2018,999,327685554,161463611,166221943,123987204,126030146,21107139,22928519,2123301,2090592,9312831,10167912,417907,403757,4515229,4601017,128007549,130105447,23134234,25039656,3463865,3493623,10991700,11843187,818030,806992,131256003,136595357,97533191,100128772,19638060,21411104,1190263,1227113,9002491,9857109,303372,296715,3588626,3674544,100727427,103380664,21234841,23083483,2142809,2244874,10424907,11275745,616736,614047,30207608,29626586,26454013,25901374,1469079,1517415,933038,863479,310340,310803,114535,107042,926603,926473,27280122,26724783,1899393,1956173,1321056,1248749,566793,567442,201294,192945
P,11,2018,0,3794251,1938377,1855874,1350614,1289957,304275,296551,36402,34873,114291,107443,7204,6774,125591,120276,1466122,1400548,373699,363274,59842,57404,160728,151665,15805,14921,1438825,1374067,943262,896738,269491,262881,14556,14064,106499,100002,4453,4169,100564,96213,1036265,985682,325909,317051,29601,28533,145144,136780,10757,10141,499552,481807,407352,393219,34784,33670,21846,20809,7792,7441,2751,2605,25027,24063,429857,414866,47790,46223,30241,28871,15584,14885,5048,4780
P,11,2018,1,3871176,1980011,1891165,1380389,1315325,307625,299411,36129,34458,121642,113989,7331,6942,126895,121040,1497015,1426606,377068,366295,59958,57283,169069,158571,16175,15218,1472179,1402257,962166,912910,273956,266748,15442,14656,114074,106689,4695,4351,101846,96903,1056242,1002464,330431,321103,30873,29379,153703,143784,11248,10423,507832,488908,418223,402415,33669,32663,20687,19802,7568,7300,2636,2591,25049,24137,440773,424142,46637,45192,29085,27904,15366,14787,4927,4795
P,11,2018,2,3982615,2035007,1947608,1431766,1365175,307576,301047,35696,34535,124363,117090,7334,7005,128272,122756,1549686,1478076,377097,368090,60165,58006,172570,162691,16316,15475,1513375,1446274,999215,949530,274002,268583,16030,15539,116659,109815,4664,4420,102805,98387,1094202,1040494,330444,323068,31909,30774,156904,147837,11302,10662,521632,501334,432551,415645,33574,32464,19666,18996,7704,7275,2670,2585,25467,24369,455484,437582,46653,45022,28256,27232,15666,14854,5014,4813
P,11,2018,3,4025413,2058245,1967168,1452101,1382980,311924,303927,35030,33904,123910,116630,7227,6987,128053,122740,1569854,1495846,381233,370972,59661,57464,171871,162125,16188,15480,1533413,1461652,1014667,962223,278517,271523,16443,15646,116395,109433,4580,4392,102811,98435,1109688,1053200,334856,326037,32524,30955,156504,147417,11227,10681,524832,505516,437434,420757,33407,32404,18587,18258,7515,7197,2647,2595,25242,24305,460166,442646,46377,44935,27137,26509,15367,14708,4961,4799
P,11,2018,4,4040409,2066565,1973844,1458717,1387246,313066,305239,35294,34173,125139,118360,7060,6793,127289,122033,1575755,1499446,381644,371799,59926,57752,172982,163520,16074,15281,1545051,1472451,1024145,969783,279398,272704,16695,16123,117967,111514,4561,4381,102285,97946,1118676,1060288,335119,326837,32836,31526,158055,149249,11255,10690,521514,501393,434572,417463,33668,32535,18599,18050,7172,6846,2499,2412,25004,24087,457079,439158,46525,44962,27090,26226,14927,14271,4819,4591
P,11,2018,5,4004169,2046735,1957434,1445027,1377773,311739,303642,35449,33916,122443,115655,6851,6572,125226,119876,1560094,1487846,378891,368851,59848,57319,169675,160134,15882,15050,1530793,1460485,1014499,963079,278748,271873,16941,16226,115596,108984,4479,4225,100530,96098,1107348,1051760,333270,324858,32934,31541,155129,146098,11132,10428,515942,496949,430528,414694,32991,31769,18508,17690,6847,6671,2372,2347,24696,23778,452746,436086,45621,43993,26914,25778,14546,14036,4750,4622
P,11,2018,6,4023492,2055738,1967754,1454291,1387822,312135,303281,35573,34526,122912,116645,6824,6571,124003,118909,1568142,1497002,378450,367463,60031,58019,169670,160955,15799,15090,1535575,1465209,1019059,967485,279573,271862,17026,16435,116152,110041,4432,4229,99333,95157,1110709,1055291,333278,323863,33031,31791,155273,147027,11053,10491,520163,502545,435232,420337,32562,31419,18547,18091,6760,6604,2392,2342,24670,23752,457433,441711,45172,43600,27000,26228,14397,13928,4746,4599
P,11,2018,7,4060742,2077040,1983702,1478241,1407378,314834,305896,35251,34177,118047,111986,6666,6370,124001,117895,1592137,1515608,381387,369386,59997,57816,164325,155811,15611,14831,1545332,1471954,1030561,976960,282787,274880,17300,16419,111403,105616,4269,4073,99012,94006,1121950,1063690,336598,326176,33463,31807,149961,142088,10839,10247,531708,511748,447680,430418,32047,31016,17951,17758,6644,6370,2397,2297,24989,23889,470187,451918,44789,43210,26534,26009,14364,13723,4772,4584
P,11,2018,8,4085671,2086177,1999494,1493800,1427169,314420,305265,33758,32742,114877,110204,6360,6107,122962,118007,1606898,1535615,380223,368942,58735,56911,160335,153371,15200,14483,1545695,1477821,1033406,982824,284540,275995,17249,16917,108570,104262,4198,4050,97732,93773,1123719,1069385,337518,327225,33449,32636,146361,140207,10684,10193,540482,521673,460394,444345,29880,29270,16509,15825,6307,5942,2162,2057,25230,24234,483179,466230,42705,41717,25286,24275,13974,13164,4516,4290
P,11,2018,9,4039263,2060325,1978938,1481696,1416314,310728,303304,33061,32083,110397,106664,6279,6102,118164,114471,1590309,1521450,374085,365539,57149,55248,153922,148138,14615,14234,1527672,1464778,1026231,977062,281605,274753,17455,16952,104356,100863,4268,4085,93757,91063,1112823,1061085,332730,325008,32979,31997,140477,135424,10389,10039,532653,514160,455465,439252,29123,28551,15606,15131,6041,5801,2011,2017,24407,23408,477486,460365,41355,40531,24170,23251,13445,12714,4226,4195
P,11,2018,10,4159060,2123341,2035719,1530246,1459793,322238,314044,33813,32466,112876,108865,6329,6186,117839,114365,1638358,1564785,385672,376448,57704,55697,155827,149937,14900,14199,1575681,1510462,1060432,1009563,292381,285360,17764,17329,106819,103061,4280,4160,94005,90989,1147001,1093466,343883,336006,33318,32285,142681,137248,10610,10034,547660,525257,469814,450230,29857,28684,16049,15137,6057,5804,2049,2026,23834,23376,491357,471319,41789,40442,24386,23412,13146,12689,4290,4165
P,11,2018,11,4204733,2146742,2057991,1553563,1483415,323550,315073,34546,33460,113312,108327,6333,6260,115438,111456,1659459,1585529,385324,375499,58586,56575,155311,148343,14767,14298,1592963,1525585,1077457,1026035,293990,286378,18005,17824,107322,102665,4282,4177,91907,88506,1162149,1107428,344076,335285,33633,32715,142241,135941,10503,10069,553779,532406,476106,457380,29560,28695,16541,15636,5990,5662,2051,2083,23531,22950,497310,478101,41248,40214,24953,23860,13070,12402,4264,4229
P,11,2018,12,4183008,2137296,2045712,1554230,1481653,319523,310409,34527,32908,111482,107389,6226,6049,111308,107304,1656250,1579969,378377,367846,57970,55485,152491,146194,14378,13773,1592044,1521549,1084314,1030000,291078,282612,18053,17546,105527,101895,4235,4044,88837,85452,1166072,1108583,338903,329389,33303,32176,139847,134264,10250,9725,545252,524163,469916,451653,28445,27797,16474,15362,5955,5494,1991,2005,22471,21852,490178,471386,39474,38457,24667,23309,12644,11930,4128,4048
